Jahr,Note,Bundesland,Anzahl
2013,1.7,BE,438
2013,1.8,BE,493
2013,1.9,BE,514
2013,2,BE,533
2013,2.1,BE,579
2013,2.2,BE,559
2013,2.3,BE,668
2013,2.4,BE,741
2013,2.5,BE,747
2013,2.6,BE,714
2013,2.7,BE,725
2013,2.8,BE,743
2013,2.9,BE,732
2013,3,BE,678
2013,3.1,BE,613
2013,3.2,BE,563
2013,3.3,BE,436
2013,3.4,BE,343
2013,3.5,BE,284
2013,3.6,BE,82
2013,3.7,BE,18
2013,3.8,BE,4
2013,3.9,BE,0
2013,4,BE,1
2013,1,BW,616
2013,1.1,BW,362
2013,1.2,BW,588
2013,1.3,BW,765
2013,1.4,BW,915
2013,1.5,BW,1088
2013,1.6,BW,1230
2013,1.7,BW,1538
2013,1.8,BW,1744
2013,1.9,BW,1966
2013,2,BW,2053
2013,2.1,BW,2203
2013,2.2,BW,2425
2013,2.3,BW,2537
2013,2.4,BW,2676
2013,2.5,BW,2699
2013,2.6,BW,2767
2013,2.7,BW,2735
2013,2.8,BW,2685
2013,2.9,BW,2532
2013,3,BW,2453
2013,3.1,BW,2232
2013,3.2,BW,2164
2013,3.3,BW,1876
2013,3.4,BW,1452
2013,3.5,BW,1065
2013,3.6,BW,548
2013,3.7,BW,167
2013,3.8,BW,22
2013,3.9,BW,1
2013,4,BW,1
2013,1,BY,678
2013,1.1,BY,431
2013,1.2,BY,592
2013,1.3,BY,828
2013,1.4,BY,953
2013,1.5,BY,1147
2013,1.6,BY,1404
2013,1.7,BY,1582
2013,1.8,BY,1647
2013,1.9,BY,2040
2013,2,BY,1885
2013,2.1,BY,2186
2013,2.2,BY,2377
2013,2.3,BY,2327
2013,2.4,BY,2363
2013,2.5,BY,2382
2013,2.6,BY,2288
2013,2.7,BY,2290
2013,2.8,BY,2276
2013,2.9,BY,2080
2013,3,BY,1842
2013,3.1,BY,1730
2013,3.2,BY,1396
2013,3.3,BY,1123
2013,3.4,BY,772
2013,3.5,BY,458
2013,3.6,BY,199
2013,3.7,BY,54
2013,3.8,BY,25
2013,3.9,BY,0
2013,4,BY,0
2013,1,HB,54
2013,1.1,HB,37
2013,1.2,HB,43
2013,1.3,HB,60
2013,1.4,HB,67
2013,1.5,HB,75
2013,1.6,HB,83
2013,1.7,HB,95
2013,1.8,HB,90
2013,1.9,HB,105
2013,2,HB,123
2013,2.1,HB,124
2013,2.2,HB,127
2013,2.3,HB,144
2013,2.4,HB,143
2013,2.5,HB,175
2013,2.6,HB,160
2013,2.7,HB,180
2013,2.8,HB,163
2013,2.9,HB,183
2013,3,HB,159
2013,3.1,HB,167
2013,3.2,HB,138
2013,3.3,HB,159
2013,3.4,HB,91
2013,3.5,HB,70
2013,3.6,HB,43
2013,3.7,HB,9
2013,3.8,HB,2
2013,3.9,HB,0
2013,4,HB,2
2013,1,HE,516
2013,1.1,HE,351
2013,1.2,HE,439
2013,1.3,HE,565
2013,1.4,HE,655
2013,1.5,HE,854
2013,1.6,HE,1003
2013,1.7,HE,1048
2013,1.8,HE,1222
2013,1.9,HE,1329
2013,2,HE,1307
2013,2.1,HE,1399
2013,2.2,HE,1522
2013,2.3,HE,1584
2013,2.4,HE,1665
2013,2.5,HE,1709
2013,2.6,HE,1790
2013,2.7,HE,1801
2013,2.8,HE,1708
2013,2.9,HE,1704
2013,3,HE,1611
2013,3.1,HE,1511
2013,3.2,HE,1318
2013,3.3,HE,1078
2013,3.4,HE,880
2013,3.5,HE,624
2013,3.6,HE,331
2013,3.7,HE,127
2013,3.8,HE,26
2013,3.9,HE,2
2013,4,HE,0
2013,1,HH,111
2013,1.1,HH,82
2013,1.2,HH,116
2013,1.3,HH,148
2013,1.4,HH,180
2013,1.5,HH,210
2013,1.6,HH,235
2013,1.7,HH,245
2013,1.8,HH,322
2013,1.9,HH,337
2013,2,HH,347
2013,2.1,HH,414
2013,2.2,HH,446
2013,2.3,HH,434
2013,2.4,HH,424
2013,2.5,HH,473
2013,2.6,HH,485
2013,2.7,HH,502
2013,2.8,HH,486
2013,2.9,HH,490
2013,3,HH,437
2013,3.1,HH,397
2013,3.2,HH,378
2013,3.3,HH,301
2013,3.4,HH,255
2013,3.5,HH,189
2013,3.6,HH,99
2013,3.7,HH,43
2013,3.8,HH,4
2013,3.9,HH,0
2013,4,HH,2
2013,1,MV,52
2013,1.1,MV,33
2013,1.2,MV,39
2013,1.3,MV,69
2013,1.4,MV,70
2013,1.5,MV,101
2013,1.6,MV,119
2013,1.7,MV,103
2013,1.8,MV,140
2013,1.9,MV,126
2013,2,MV,160
2013,2.1,MV,163
2013,2.2,MV,171
2013,2.3,MV,179
2013,2.4,MV,192
2013,2.5,MV,194
2013,2.6,MV,176
2013,2.7,MV,187
2013,2.8,MV,175
2013,2.9,MV,151
2013,3,MV,175
2013,3.1,MV,181
2013,3.2,MV,159
2013,3.3,MV,117
2013,3.4,MV,70
2013,3.5,MV,37
2013,3.6,MV,17
2013,3.7,MV,5
2013,3.8,MV,1
2013,3.9,MV,1
2013,4,MV,0
2013,1,NI,210
2013,1.1,NI,162
2013,1.2,NI,204
2013,1.3,NI,350
2013,1.4,NI,391
2013,1.5,NI,478
2013,1.6,NI,591
2013,1.7,NI,706
2013,1.8,NI,837
2013,1.9,NI,1000
2013,2,NI,992
2013,2.1,NI,1139
2013,2.2,NI,1326
2013,2.3,NI,1482
2013,2.4,NI,1621
2013,2.5,NI,1692
2013,2.6,NI,1797
2013,2.7,NI,1862
2013,2.8,NI,1987
2013,2.9,NI,2113
2013,3,NI,2042
2013,3.1,NI,2022
2013,3.2,NI,1893
2013,3.3,NI,1750
2013,3.4,NI,1362
2013,3.5,NI,947
2013,3.6,NI,454
2013,3.7,NI,155
2013,3.8,NI,34
2013,3.9,NI,3
2013,4,NI,0
2013,1,NW,1918
2013,1.1,NW,1193
2013,1.2,NW,1758
2013,1.3,NW,2254
2013,1.4,NW,2563
2013,1.5,NW,3117
2013,1.6,NW,3552
2013,1.7,NW,3907
2013,1.8,NW,4412
2013,1.9,NW,4968
2013,2,NW,4750
2013,2.1,NW,5311
2013,2.2,NW,5711
2013,2.3,NW,6086
2013,2.4,NW,6313
2013,2.5,NW,6560
2013,2.6,NW,6580
2013,2.7,NW,6586
2013,2.8,NW,6727
2013,2.9,NW,6798
2013,3,NW,6065
2013,3.1,NW,6039
2013,3.2,NW,5562
2013,3.3,NW,5123
2013,3.4,NW,4220
2013,3.5,NW,3034
2013,3.6,NW,1756
2013,3.7,NW,795
2013,3.8,NW,192
2013,3.9,NW,27
2013,4,NW,19
2013,1,RP,148
2013,1.1,RP,127
2013,1.2,RP,185
2013,1.3,RP,237
2013,1.4,RP,256
2013,1.5,RP,333
2013,1.6,RP,357
2013,1.7,RP,442
2013,1.8,RP,536
2013,1.9,RP,523
2013,2,RP,578
2013,2.1,RP,661
2013,2.2,RP,760
2013,2.3,RP,841
2013,2.4,RP,778
2013,2.5,RP,937
2013,2.6,RP,971
2013,2.7,RP,1041
2013,2.8,RP,1089
2013,2.9,RP,933
2013,3,RP,1012
2013,3.1,RP,991
2013,3.2,RP,888
2013,3.3,RP,769
2013,3.4,RP,616
2013,3.5,RP,520
2013,3.6,RP,301
2013,3.7,RP,157
2013,3.8,RP,36
2013,3.9,RP,8
2013,4,RP,4
2013,1,SH,139
2013,1.1,SH,68
2013,1.2,SH,101
2013,1.3,SH,129
2013,1.4,SH,164
2013,1.5,SH,189
2013,1.6,SH,238
2013,1.7,SH,283
2013,1.8,SH,358
2013,1.9,SH,403
2013,2,SH,616
2013,2.1,SH,445
2013,2.2,SH,544
2013,2.3,SH,552
2013,2.4,SH,618
2013,2.5,SH,687
2013,2.6,SH,663
2013,2.7,SH,716
2013,2.8,SH,715
2013,2.9,SH,691
2013,3,SH,822
2013,3.1,SH,686
2013,3.2,SH,584
2013,3.3,SH,484
2013,3.4,SH,380
2013,3.5,SH,253
2013,3.6,SH,158
2013,3.7,SH,67
2013,3.8,SH,27
2013,3.9,SH,7
2013,4,SH,9
2013,1,SL,44
2013,1.1,SL,38
2013,1.2,SL,52
2013,1.3,SL,55
2013,1.4,SL,66
2013,1.5,SL,99
2013,1.6,SL,91
2013,1.7,SL,114
2013,1.8,SL,134
2013,1.9,SL,125
2013,2,SL,147
2013,2.1,SL,145
2013,2.2,SL,184
2013,2.3,SL,187
2013,2.4,SL,173
2013,2.5,SL,193
2013,2.6,SL,191
2013,2.7,SL,197
2013,2.8,SL,225
2013,2.9,SL,212
2013,3,SL,184
2013,3.1,SL,165
2013,3.2,SL,158
2013,3.3,SL,136
2013,3.4,SL,101
2013,3.5,SL,40
2013,3.6,SL,10
2013,3.7,SL,4
2013,3.8,SL,1
2013,3.9,SL,0
2013,4,SL,0
2013,1,SN,97
2013,1.1,SN,98
2013,1.2,SN,116
2013,1.3,SN,154
2013,1.4,SN,202
2013,1.5,SN,242
2013,1.6,SN,253
2013,1.7,SN,299
2013,1.8,SN,329
2013,1.9,SN,411
2013,2,SN,407
2013,2.1,SN,422
2013,2.2,SN,394
2013,2.3,SN,505
2013,2.4,SN,447
2013,2.5,SN,492
2013,2.6,SN,494
2013,2.7,SN,447
2013,2.8,SN,473
2013,2.9,SN,386
2013,3,SN,365
2013,3.1,SN,342
2013,3.2,SN,297
2013,3.3,SN,254
2013,3.4,SN,165
2013,3.5,SN,92
2013,3.6,SN,50
2013,3.7,SN,19
2013,3.8,SN,8
2013,3.9,SN,4
2013,4,SN,4
2013,1,ST,59
2013,1.1,ST,42
2013,1.2,ST,52
2013,1.3,ST,72
2013,1.4,ST,90
2013,1.5,ST,91
2013,1.6,ST,108
2013,1.7,ST,139
2013,1.8,ST,143
2013,1.9,ST,158
2013,2,ST,184
2013,2.1,ST,189
2013,2.2,ST,213
2013,2.3,ST,232
2013,2.4,ST,228
2013,2.5,ST,219
2013,2.6,ST,231
2013,2.7,ST,229
2013,2.8,ST,246
2013,2.9,ST,218
2013,3,ST,210
2013,3.1,ST,234
2013,3.2,ST,193
2013,3.3,ST,166
2013,3.4,ST,101
2013,3.5,ST,65
2013,3.6,ST,16
2013,3.7,ST,5
2013,3.8,ST,0
2013,3.9,ST,0
2013,4,ST,0
2013,1,TH,132
2013,1.1,TH,95
2013,1.2,TH,145
2013,1.3,TH,163
2013,1.4,TH,177
2013,1.5,TH,225
2013,1.6,TH,222
2013,1.7,TH,231
2013,1.8,TH,284
2013,1.9,TH,269
2013,2,TH,272
2013,2.1,TH,294
2013,2.2,TH,293
2013,2.3,TH,299
2013,2.4,TH,289
2013,2.5,TH,248
2013,2.6,TH,277
2013,2.7,TH,219
2013,2.8,TH,237
2013,2.9,TH,202
2013,3,TH,154
2013,3.1,TH,146
2013,3.2,TH,89
2013,3.3,TH,83
2013,3.4,TH,57
2013,3.5,TH,25
2013,3.6,TH,9
2013,3.7,TH,0
2013,3.8,TH,0
2013,3.9,TH,0
2013,4,TH,0
2014,1,BB,156
2014,1.1,BB,81
2014,1.2,BB,145
2014,1.3,BB,155
2014,1.4,BB,198
2014,1.5,BB,198
2014,1.6,BB,243
2014,1.7,BB,263
2014,1.8,BB,292
2014,1.9,BB,337
2014,2,BB,298
2014,2.1,BB,331
2014,2.2,BB,393
2014,2.3,BB,380
2014,2.4,BB,365
2014,2.5,BB,399
2014,2.6,BB,369
2014,2.7,BB,398
2014,2.8,BB,415
2014,2.9,BB,346
2014,3,BB,343
2014,3.1,BB,261
2014,3.2,BB,240
2014,3.3,BB,169
2014,3.4,BB,93
2014,3.5,BB,44
2014,3.6,BB,15
2014,3.7,BB,5
2014,3.8,BB,0
2014,3.9,BB,0
2014,4,BB,0
2014,1,BE,244
2014,1.1,BE,173
2014,1.2,BE,204
2014,1.3,BE,305
2014,1.4,BE,317
2014,1.5,BE,390
2014,1.6,BE,426
2014,1.7,BE,494
2014,1.8,BE,548
2014,1.9,BE,561
2014,2,BE,656
2014,2.1,BE,653
2014,2.2,BE,737
2014,2.3,BE,751
2014,2.4,BE,778
2014,2.5,BE,814
2014,2.6,BE,855
2014,2.7,BE,863
2014,2.8,BE,891
2014,2.9,BE,757
2014,3,BE,765
2014,3.1,BE,756
2014,3.2,BE,636
2014,3.3,BE,530
2014,3.4,BE,381
2014,3.5,BE,250
2014,3.6,BE,137
2014,3.7,BE,59
2014,3.8,BE,17
2014,3.9,BE,4
2014,4,BE,2
2014,1,BW,619
2014,1.1,BW,391
2014,1.2,BW,547
2014,1.3,BW,709
2014,1.4,BW,912
2014,1.5,BW,1123
2014,1.6,BW,1232
2014,1.7,BW,1566
2014,1.8,BW,1767
2014,1.9,BW,2000
2014,2,BW,2045
2014,2.1,BW,2229
2014,2.2,BW,2429
2014,2.3,BW,2573
2014,2.4,BW,2756
2014,2.5,BW,2780
2014,2.6,BW,2716
2014,2.7,BW,2722
2014,2.8,BW,2661
2014,2.9,BW,2656
2014,3,BW,2455
2014,3.1,BW,2310
2014,3.2,BW,2190
2014,3.3,BW,1761
2014,3.4,BW,1371
2014,3.5,BW,1002
2014,3.6,BW,524
2014,3.7,BW,155
2014,3.8,BW,24
2014,3.9,BW,3
2014,4,BW,0
2014,1,BY,744
2014,1.1,BY,465
2014,1.2,BY,639
2014,1.3,BY,805
2014,1.4,BY,942
2014,1.5,BY,1237
2014,1.6,BY,1406
2014,1.7,BY,1558
2014,1.8,BY,1762
2014,1.9,BY,2049
2014,2,BY,2043
2014,2.1,BY,2227
2014,2.2,BY,2362
2014,2.3,BY,2314
2014,2.4,BY,2521
2014,2.5,BY,2457
2014,2.6,BY,2292
2014,2.7,BY,2302
2014,2.8,BY,2227
2014,2.9,BY,2045
2014,3,BY,1733
2014,3.1,BY,1509
2014,3.2,BY,1286
2014,3.3,BY,1016
2014,3.4,BY,646
2014,3.5,BY,381
2014,3.6,BY,192
2014,3.7,BY,58
2014,3.8,BY,20
2014,3.9,BY,1
2014,4,BY,0
2014,1,HB,61
2014,1.1,HB,38
2014,1.2,HB,47
2014,1.3,HB,59
2014,1.4,HB,71
2014,1.5,HB,63
2014,1.6,HB,72
2014,1.7,HB,76
2014,1.8,HB,103
2014,1.9,HB,106
2014,2,HB,132
2014,2.1,HB,134
2014,2.2,HB,148
2014,2.3,HB,151
2014,2.4,HB,148
2014,2.5,HB,140
2014,2.6,HB,164
2014,2.7,HB,182
2014,2.8,HB,185
2014,2.9,HB,160
2014,3,HB,185
2014,3.1,HB,167
2014,3.2,HB,146
2014,3.3,HB,124
2014,3.4,HB,102
2014,3.5,HB,57
2014,3.6,HB,21
2014,3.7,HB,9
2014,3.8,HB,2
2014,3.9,HB,1
2014,4,HB,1
2014,1,HE,412
2014,1.1,HE,314
2014,1.2,HE,435
2014,1.3,HE,552
2014,1.4,HE,629
2014,1.5,HE,752
2014,1.6,HE,875
2014,1.7,HE,952
2014,1.8,HE,1067
2014,1.9,HE,1118
2014,2,HE,1265
2014,2.1,HE,1345
2014,2.2,HE,1393
2014,2.3,HE,1458
2014,2.4,HE,1599
2014,2.5,HE,1687
2014,2.6,HE,1637
2014,2.7,HE,1673
2014,2.8,HE,1616
2014,2.9,HE,1515
2014,3,HE,1481
2014,3.1,HE,1378
2014,3.2,HE,1240
2014,3.3,HE,1022
2014,3.4,HE,796
2014,3.5,HE,503
2014,3.6,HE,286
2014,3.7,HE,122
2014,3.8,HE,22
2014,3.9,HE,3
2014,4,HE,0
2014,1,HH,139
2014,1.1,HH,75
2014,1.2,HH,116
2014,1.3,HH,153
2014,1.4,HH,188
2014,1.5,HH,214
2014,1.6,HH,232
2014,1.7,HH,280
2014,1.8,HH,328
2014,1.9,HH,343
2014,2,HH,403
2014,2.1,HH,410
2014,2.2,HH,479
2014,2.3,HH,456
2014,2.4,HH,461
2014,2.5,HH,515
2014,2.6,HH,480
2014,2.7,HH,505
2014,2.8,HH,511
2014,2.9,HH,461
2014,3,HH,422
2014,3.1,HH,431
2014,3.2,HH,378
2014,3.3,HH,330
2014,3.4,HH,236
2014,3.5,HH,166
2014,3.6,HH,76
2014,3.7,HH,22
2014,3.8,HH,4
2014,3.9,HH,1
2014,4,HH,1
2014,1,MV,66
2014,1.1,MV,59
2014,1.2,MV,54
2014,1.3,MV,65
2014,1.4,MV,85
2014,1.5,MV,126
2014,1.6,MV,112
2014,1.7,MV,137
2014,1.8,MV,124
2014,1.9,MV,126
2014,2,MV,148
2014,2.1,MV,170
2014,2.2,MV,191
2014,2.3,MV,187
2014,2.4,MV,161
2014,2.5,MV,177
2014,2.6,MV,196
2014,2.7,MV,198
2014,2.8,MV,205
2014,2.9,MV,207
2014,3,MV,153
2014,3.1,MV,156
2014,3.2,MV,144
2014,3.3,MV,116
2014,3.4,MV,81
2014,3.5,MV,43
2014,3.6,MV,19
2014,3.7,MV,5
2014,3.8,MV,1
2014,3.9,MV,0
2014,4,MV,0
2014,1,NI,253
2014,1.1,NI,186
2014,1.2,NI,249
2014,1.3,NI,343
2014,1.4,NI,444
2014,1.5,NI,521
2014,1.6,NI,593
2014,1.7,NI,781
2014,1.8,NI,857
2014,1.9,NI,1011
2014,2,NI,1072
2014,2.1,NI,1202
2014,2.2,NI,1378
2014,2.3,NI,1390
2014,2.4,NI,1659
2014,2.5,NI,1702
2014,2.6,NI,1816
2014,2.7,NI,1878
2014,2.8,NI,2024
2014,2.9,NI,2184
2014,3,NI,1974
2014,3.1,NI,2038
2014,3.2,NI,1933
2014,3.3,NI,1730
2014,3.4,NI,1427
2014,3.5,NI,980
2014,3.6,NI,539
2014,3.7,NI,188
2014,3.8,NI,33
2014,3.9,NI,2
2014,4,NI,0
2014,1,NW,1221
2014,1.1,NW,770
2014,1.2,NW,1072
2014,1.3,NW,1399
2014,1.4,NW,1719
2014,1.5,NW,1950
2014,1.6,NW,2159
2014,1.7,NW,2542
2014,1.8,NW,2810
2014,1.9,NW,3155
2014,2,NW,3122
2014,2.1,NW,3481
2014,2.2,NW,3836
2014,2.3,NW,4174
2014,2.4,NW,4269
2014,2.5,NW,4528
2014,2.6,NW,4705
2014,2.7,NW,4757
2014,2.8,NW,4741
2014,2.9,NW,4709
2014,3,NW,4504
2014,3.1,NW,4597
2014,3.2,NW,4241
2014,3.3,NW,3731
2014,3.4,NW,3048
2014,3.5,NW,2304
2014,3.6,NW,1237
2014,3.7,NW,481
2014,3.8,NW,107
2014,3.9,NW,20
2014,4,NW,9
2014,1,RP,170
2014,1.1,RP,115
2014,1.2,RP,161
2014,1.3,RP,214
2014,1.4,RP,265
2014,1.5,RP,308
2014,1.6,RP,389
2014,1.7,RP,448
2014,1.8,RP,517
2014,1.9,RP,525
2014,2,RP,635
2014,2.1,RP,682
2014,2.2,RP,767
2014,2.3,RP,810
2014,2.4,RP,800
2014,2.5,RP,943
2014,2.6,RP,841
2014,2.7,RP,904
2014,2.8,RP,978
2014,2.9,RP,920
2014,3,RP,978
2014,3.1,RP,900
2014,3.2,RP,844
2014,3.3,RP,738
2014,3.4,RP,640
2014,3.5,RP,408
2014,3.6,RP,217
2014,3.7,RP,119
2014,3.8,RP,25
2014,3.9,RP,2
2014,4,RP,9
2014,1,SH,100
2014,1.1,SH,78
2014,1.2,SH,114
2014,1.3,SH,140
2014,1.4,SH,199
2014,1.5,SH,227
2014,1.6,SH,253
2014,1.7,SH,326
2014,1.8,SH,382
2014,1.9,SH,401
2014,2,SH,480
2014,2.1,SH,490
2014,2.2,SH,544
2014,2.3,SH,575
2014,2.4,SH,652
2014,2.5,SH,708
2014,2.6,SH,739
2014,2.7,SH,740
2014,2.8,SH,734
2014,2.9,SH,728
2014,3,SH,716
2014,3.1,SH,710
2014,3.2,SH,612
2014,3.3,SH,542
2014,3.4,SH,394
2014,3.5,SH,263
2014,3.6,SH,158
2014,3.7,SH,74
2014,3.8,SH,20
2014,3.9,SH,2
2014,4,SH,3
2014,1,SL,59
2014,1.1,SL,28
2014,1.2,SL,33
2014,1.3,SL,47
2014,1.4,SL,59
2014,1.5,SL,96
2014,1.6,SL,85
2014,1.7,SL,106
2014,1.8,SL,130
2014,1.9,SL,146
2014,2,SL,157
2014,2.1,SL,165
2014,2.2,SL,167
2014,2.3,SL,196
2014,2.4,SL,202
2014,2.5,SL,241
2014,2.6,SL,214
2014,2.7,SL,220
2014,2.8,SL,206
2014,2.9,SL,200
2014,3,SL,204
2014,3.1,SL,198
2014,3.2,SL,170
2014,3.3,SL,113
2014,3.4,SL,73
2014,3.5,SL,34
2014,3.6,SL,10
2014,3.7,SL,6
2014,3.8,SL,0
2014,3.9,SL,0
2014,4,SL,0
2014,1,SN,103
2014,1.1,SN,77
2014,1.2,SN,143
2014,1.3,SN,191
2014,1.4,SN,233
2014,1.5,SN,251
2014,1.6,SN,321
2014,1.7,SN,344
2014,1.8,SN,372
2014,1.9,SN,408
2014,2,SN,441
2014,2.1,SN,449
2014,2.2,SN,473
2014,2.3,SN,509
2014,2.4,SN,512
2014,2.5,SN,496
2014,2.6,SN,479
2014,2.7,SN,433
2014,2.8,SN,442
2014,2.9,SN,475
2014,3,SN,365
2014,3.1,SN,353
2014,3.2,SN,310
2014,3.3,SN,249
2014,3.4,SN,145
2014,3.5,SN,90
2014,3.6,SN,36
2014,3.7,SN,5
2014,3.8,SN,1
2014,3.9,SN,0
2014,4,SN,0
2014,1,ST,65
2014,1.1,ST,45
2014,1.2,ST,72
2014,1.3,ST,91
2014,1.4,ST,91
2014,1.5,ST,88
2014,1.6,ST,146
2014,1.7,ST,153
2014,1.8,ST,185
2014,1.9,ST,180
2014,2,ST,196
2014,2.1,ST,189
2014,2.2,ST,213
2014,2.3,ST,256
2014,2.4,ST,230
2014,2.5,ST,258
2014,2.6,ST,255
2014,2.7,ST,248
2014,2.8,ST,229
2014,2.9,ST,249
2014,3,ST,238
2014,3.1,ST,234
2014,3.2,ST,230
2014,3.3,ST,152
2014,3.4,ST,93
2014,3.5,ST,78
2014,3.6,ST,27
2014,3.7,ST,2
2014,3.8,ST,1
2014,3.9,ST,0
2014,4,ST,0
2014,1,TH,157
2014,1.1,TH,118
2014,1.2,TH,144
2014,1.3,TH,172
2014,1.4,TH,229
2014,1.5,TH,228
2014,1.6,TH,271
2014,1.7,TH,262
2014,1.8,TH,303
2014,1.9,TH,303
2014,2,TH,296
2014,2.1,TH,308
2014,2.2,TH,281
2014,2.3,TH,301
2014,2.4,TH,319
2014,2.5,TH,301
2014,2.6,TH,265
2014,2.7,TH,279
2014,2.8,TH,218
2014,2.9,TH,217
2014,3,TH,161
2014,3.1,TH,174
2014,3.2,TH,139
2014,3.3,TH,87
2014,3.4,TH,51
2014,3.5,TH,24
2014,3.6,TH,10
2014,3.7,TH,2
2014,3.8,TH,2
2014,3.9,TH,0
2014,4,TH,0
2015,1,BB,176
2015,1.1,BB,87
2015,1.2,BB,143
2015,1.3,BB,183
2015,1.4,BB,243
2015,1.5,BB,240
2015,1.6,BB,313
2015,1.7,BB,306
2015,1.8,BB,371
2015,1.9,BB,364
2015,2,BB,377
2015,2.1,BB,425
2015,2.2,BB,433
2015,2.3,BB,419
2015,2.4,BB,474
2015,2.5,BB,451
2015,2.6,BB,451
2015,2.7,BB,442
2015,2.8,BB,446
2015,2.9,BB,406
2015,3,BB,360
2015,3.1,BB,318
2015,3.2,BB,242
2015,3.3,BB,203
2015,3.4,BB,112
2015,3.5,BB,42
2015,3.6,BB,20
2015,3.7,BB,9
2015,3.8,BB,3
2015,3.9,BB,3
2015,4,BB,0
2015,1,BE,252
2015,1.1,BE,196
2015,1.2,BE,242
2015,1.3,BE,299
2015,1.4,BE,367
2015,1.5,BE,461
2015,1.6,BE,465
2015,1.7,BE,555
2015,1.8,BE,587
2015,1.9,BE,700
2015,2,BE,707
2015,2.1,BE,734
2015,2.2,BE,814
2015,2.3,BE,777
2015,2.4,BE,894
2015,2.5,BE,885
2015,2.6,BE,903
2015,2.7,BE,911
2015,2.8,BE,929
2015,2.9,BE,884
2015,3,BE,772
2015,3.1,BE,690
2015,3.2,BE,654
2015,3.3,BE,473
2015,3.4,BE,339
2015,3.5,BE,241
2015,3.6,BE,106
2015,3.7,BE,31
2015,3.8,BE,2
2015,3.9,BE,3
2015,4,BE,3
2015,1,BW,655
2015,1.1,BW,459
2015,1.2,BW,664
2015,1.3,BW,841
2015,1.4,BW,1026
2015,1.5,BW,1222
2015,1.6,BW,1402
2015,1.7,BW,1688
2015,1.8,BW,1825
2015,1.9,BW,2114
2015,2,BW,2240
2015,2.1,BW,2477
2015,2.2,BW,2685
2015,2.3,BW,2786
2015,2.4,BW,2811
2015,2.5,BW,2879
2015,2.6,BW,2844
2015,2.7,BW,2919
2015,2.8,BW,2882
2015,2.9,BW,2734
2015,3,BW,2594
2015,3.1,BW,2312
2015,3.2,BW,2181
2015,3.3,BW,1794
2015,3.4,BW,1373
2015,3.5,BW,997
2015,3.6,BW,502
2015,3.7,BW,167
2015,3.8,BW,22
2015,3.9,BW,5
2015,4,BW,1
2015,1,BY,790
2015,1.1,BY,492
2015,1.2,BY,689
2015,1.3,BY,912
2015,1.4,BY,1035
2015,1.5,BY,1262
2015,1.6,BY,1455
2015,1.7,BY,1655
2015,1.8,BY,1867
2015,1.9,BY,2089
2015,2,BY,2043
2015,2.1,BY,2292
2015,2.2,BY,2295
2015,2.3,BY,2451
2015,2.4,BY,2443
2015,2.5,BY,2544
2015,2.6,BY,2357
2015,2.7,BY,2268
2015,2.8,BY,2191
2015,2.9,BY,2056
2015,3,BY,1724
2015,3.1,BY,1647
2015,3.2,BY,1333
2015,3.3,BY,948
2015,3.4,BY,642
2015,3.5,BY,337
2015,3.6,BY,150
2015,3.7,BY,43
2015,3.8,BY,13
2015,3.9,BY,2
2015,4,BY,7
2015,1,HB,65
2015,1.1,HB,35
2015,1.2,HB,52
2015,1.3,HB,70
2015,1.4,HB,70
2015,1.5,HB,77
2015,1.6,HB,88
2015,1.7,HB,84
2015,1.8,HB,108
2015,1.9,HB,130
2015,2,HB,137
2015,2.1,HB,128
2015,2.2,HB,143
2015,2.3,HB,132
2015,2.4,HB,159
2015,2.5,HB,202
2015,2.6,HB,175
2015,2.7,HB,162
2015,2.8,HB,182
2015,2.9,HB,188
2015,3,HB,193
2015,3.1,HB,180
2015,3.2,HB,149
2015,3.3,HB,129
2015,3.4,HB,99
2015,3.5,HB,57
2015,3.6,HB,27
2015,3.7,HB,10
2015,3.8,HB,2
2015,3.9,HB,2
2015,4,HB,0
2015,1,HE,419
2015,1.1,HE,269
2015,1.2,HE,355
2015,1.3,HE,465
2015,1.4,HE,556
2015,1.5,HE,696
2015,1.6,HE,732
2015,1.7,HE,831
2015,1.8,HE,974
2015,1.9,HE,1030
2015,2,HE,1040
2015,2.1,HE,1123
2015,2.2,HE,1188
2015,2.3,HE,1340
2015,2.4,HE,1359
2015,2.5,HE,1418
2015,2.6,HE,1394
2015,2.7,HE,1423
2015,2.8,HE,1460
2015,2.9,HE,1361
2015,3,HE,1335
2015,3.1,HE,1107
2015,3.2,HE,1080
2015,3.3,HE,955
2015,3.4,HE,731
2015,3.5,HE,519
2015,3.6,HE,279
2015,3.7,HE,109
2015,3.8,HE,24
2015,3.9,HE,2
2015,4,HE,0
2015,1,HH,158
2015,1.1,HH,110
2015,1.2,HH,140
2015,1.3,HH,156
2015,1.4,HH,201
2015,1.5,HH,245
2015,1.6,HH,267
2015,1.7,HH,307
2015,1.8,HH,381
2015,1.9,HH,379
2015,2,HH,378
2015,2.1,HH,451
2015,2.2,HH,461
2015,2.3,HH,488
2015,2.4,HH,486
2015,2.5,HH,527
2015,2.6,HH,491
2015,2.7,HH,498
2015,2.8,HH,523
2015,2.9,HH,562
2015,3,HH,475
2015,3.1,HH,466
2015,3.2,HH,407
2015,3.3,HH,339
2015,3.4,HH,244
2015,3.5,HH,178
2015,3.6,HH,88
2015,3.7,HH,34
